geom,degrade_level,query_split,similarity,template_mode,record_id,yaw_true,pitch_true,top1_yaw_pred,top1_pitch_pred,top1_yaw_err,top1_pitch_err,nearest_distance,margin,topk10_idx
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw320_pitch+020,320.0,20.0,340.0,-75.0,20.0,95.0,-0.999778,3.8e-05,1606;602;64;932;782;1736;1843;1279;1759;519
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw075_pitch-025,75.0,-25.0,75.0,55.0,0.0,80.0,-0.999994,1.7e-05,994;402;629;1452;1011;820;1047;260;642;1234
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw230_pitch-035,230.0,-35.0,80.0,-90.0,150.0,55.0,-0.999969,3.4e-05,1962;1171;2101;1543;169;489;802;1891;1363;94
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw015_pitch+010,15.0,10.0,0.0,50.0,15.0,40.0,-1.0,0.0,286;1768;774;1560;737;843;399;352;868;913
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw285_pitch-040,285.0,-40.0,185.0,-70.0,100.0,30.0,-1.0,0.0,2060;969;655;1336;1649;1385;1380;666;432;1900
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw145_pitch-030,145.0,-30.0,145.0,-40.0,0.0,10.0,-0.999988,3e-05,581;541;2049;1977;597;423;1304;867;1067;68
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw020_pitch-060,20.0,-60.0,20.0,-55.0,0.0,5.0,-0.999999,0.0,1258;1739;421;1310;1182;154;978;985;647;97
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw160_pitch-055,160.0,-55.0,160.0,-15.0,0.0,40.0,-0.999954,0.00018,592;194;1053;1583;337;1875;2029;657;273;400
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw145_pitch+090,145.0,90.0,145.0,-90.0,0.0,180.0,-0.999645,0.000493,1740;1383;1263;218;2016;632;300;2010;1703;1693
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw060_pitch+065,60.0,65.0,60.0,-20.0,0.0,85.0,-0.999963,9e-06,996;1828;524;167;149;451;618;351;1247;826
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw150_pitch-075,150.0,-75.0,150.0,15.0,0.0,90.0,-0.999616,0.003628,501;607;376;1657;542;336;111;1605;835;1130
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw175_pitch+015,175.0,15.0,305.0,0.0,130.0,15.0,-0.999996,5e-06,1803;1888;1533;93;176;1474;2050;2028;318;1513
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw330_pitch-055,330.0,-55.0,330.0,-65.0,0.0,10.0,-0.999046,0.000145,1867;1896;507;907;395;641;1073;472;867;1772
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw325_pitch-050,325.0,-50.0,325.0,-35.0,0.0,15.0,-0.999992,4.1e-05,760;502;1841;1362;930;221;924;180;974;1061
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw145_pitch-035,145.0,-35.0,155.0,-5.0,10.0,30.0,-0.999993,1.4e-05,68;1067;594;1745;1304;423;1963;2088;541;867
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw095_pitch+005,95.0,5.0,280.0,-45.0,175.0,50.0,-0.999999,2e-06,76;132;1471;1245;1556;1858;494;506;771;163
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw020_pitch+085,20.0,85.0,0.0,20.0,20.0,65.0,-1.0,0.0,1689;834;477;1377;1691;1270;1015;2073;1903;985
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw095_pitch+050,95.0,50.0,95.0,45.0,0.0,5.0,-1.0,1e-06,252;1509;1614;2104;23;1769;1692;660;1751;1198
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw325_pitch+055,325.0,55.0,335.0,5.0,10.0,50.0,-0.999832,2.1e-05,793;1521;566;567;2004;846;652;568;1995;538
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw145_pitch+035,145.0,35.0,155.0,50.0,10.0,15.0,-0.999998,3e-05,1454;244;1977;1863;597;1534;2049;518;105;170
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw285_pitch+005,285.0,5.0,275.0,-85.0,10.0,90.0,-0.999988,9e-06,610;1289;1531;1257;1850;1282;753;1341;313;206
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw040_pitch-005,40.0,-5.0,260.0,40.0,140.0,45.0,-0.999996,8e-06,583;1295;1086;871;1523;1211;1707;718;258;249
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw165_pitch-020,165.0,-20.0,165.0,-40.0,0.0,20.0,-0.999943,5.4e-05,191;733;1350;1958;1332;1950;638;1347;2012;1446
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw000_pitch+040,0.0,40.0,0.0,75.0,0.0,35.0,-1.0,0.0,600;1063;241;828;1322;148;1256;895;639;1757
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw240_pitch+020,240.0,20.0,235.0,60.0,5.0,40.0,-0.999992,2.3e-05,1679;2107;516;42;1302;1216;38;201;89;1025
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw185_pitch+000,185.0,0.0,270.0,-90.0,85.0,90.0,-0.999969,6.2e-05,1665;543;1166;643;75;1298;1544;211;684;1842
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw295_pitch-050,295.0,-50.0,295.0,-55.0,0.0,5.0,-0.999991,1e-06,1426;742;612;364;842;1900;1380;1876;691;1571
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw130_pitch+050,130.0,50.0,345.0,-90.0,145.0,140.0,-0.999953,2e-06,1299;1254;424;1528;2007;661;1532;397;1162;671
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw040_pitch-090,40.0,-90.0,125.0,80.0,85.0,170.0,-0.999928,6.6e-05,398;1542;1098;923;910;852;1192;1459;563;635
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw035_pitch+005,35.0,5.0,35.0,-5.0,0.0,10.0,-0.999998,1.2e-05,385;1367;309;341;450;656;617;1037;1787;1670
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw095_pitch+040,95.0,40.0,95.0,30.0,0.0,10.0,-0.999995,2e-06,1887;1594;382;500;230;1303;1181;1088;1825;1048
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw320_pitch-055,320.0,-55.0,160.0,-65.0,160.0,10.0,-0.999085,5.3e-05,156;270;225;33;1821;273;1355;1606;782;1328
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw200_pitch-030,200.0,-30.0,275.0,-20.0,75.0,10.0,-0.999999,1e-06,1883;356;1601;791;853;1738;517;611;1223;646
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw100_pitch+075,100.0,75.0,275.0,30.0,175.0,45.0,-0.999994,4e-06,1919;373;1839;121;577;982;1158;683;668;1727
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw065_pitch+075,65.0,75.0,245.0,-70.0,180.0,145.0,-0.999993,0.000122,1584;711;238;705;208;1276;1005;26;754;44
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw130_pitch+055,130.0,55.0,130.0,75.0,0.0,20.0,-0.999978,4.2e-05,424;1254;671;1313;124;1299;1752;228;2007;1528
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw320_pitch+075,320.0,75.0,320.0,80.0,0.0,5.0,-0.999997,0.003142,750;1893;1247;289;695;1627;1580;1828;1168;996
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw335_pitch-085,335.0,-85.0,160.0,80.0,175.0,165.0,-0.999962,8.5e-05,1563;851;1467;1448;509;550;933;495;1393;321
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw305_pitch+065,305.0,65.0,35.0,-20.0,90.0,85.0,-0.999866,1.2e-05,474;707;1697;1183;1595;1286;1359;2081;1022;422
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw310_pitch+005,310.0,5.0,310.0,-80.0,0.0,85.0,-0.999999,6.7e-05,18;2022;122;1664;1810;926;1462;1660;1264;1545
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw350_pitch-040,350.0,-40.0,350.0,-55.0,0.0,15.0,-0.999999,2e-06,741;1766;1824;417;45;1820;1714;434;908;2045
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw000_pitch+030,0.0,30.0,5.0,25.0,5.0,5.0,-0.999999,1e-06,1015;1903;1691;477;1270;354;465;985;2001;2069
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw015_pitch-030,15.0,-30.0,20.0,-55.0,5.0,25.0,-0.999999,1e-06,1258;97;1739;2044;1972;1320;154;1502;1182;1904
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw025_pitch-065,25.0,-65.0,25.0,-25.0,0.0,40.0,-0.999993,2e-06,296;717;1416;22;1124;1376;359;544;939;2043
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw355_pitch-085,355.0,-85.0,175.0,-45.0,180.0,40.0,-0.999995,1e-05,582;126;1844;854;1497;113;1694;2066;1019;1781
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw270_pitch+035,270.0,35.0,100.0,55.0,170.0,20.0,-0.999957,5e-06,382;1303;500;1088;1825;1887;230;1594;1593;282
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw305_pitch+025,305.0,25.0,215.0,10.0,90.0,15.0,-0.99999,4e-06,966;1907;713;15;268;1975;145;633;1281;491
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw145_pitch+000,145.0,0.0,145.0,25.0,0.0,25.0,-0.99985,0.000135,2016;1263;1740;1703;1615;1693;1383;1078;218;25
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw270_pitch-045,270.0,-45.0,90.0,-15.0,180.0,30.0,-0.999996,2e-06,1088;1593;1825;353;282;330;744;1553;2041;1755
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw180_pitch-005,180.0,-5.0,270.0,-90.0,90.0,85.0,-0.999974,1.8e-05,1665;1544;75;643;211;543;1166;684;1298;1842
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw335_pitch-020,335.0,-20.0,160.0,15.0,175.0,35.0,-0.999756,4.5e-05,386;361;2074;585;738;1283;879;2;87;1530
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw265_pitch-090,265.0,-90.0,265.0,-85.0,0.0,5.0,-0.999998,2e-06,145;15;966;326;1621;1076;872;1725;713;460
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw110_pitch+020,110.0,20.0,295.0,75.0,175.0,55.0,-0.999993,1e-06,393;1586;1408;798;1060;801;1990;2072;523;856
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw350_pitch+070,350.0,70.0,350.0,35.0,0.0,35.0,-0.999997,1.1e-05,173;1431;1589;1973;1159;1356;628;1910;1122;1090
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw230_pitch-065,230.0,-65.0,230.0,-50.0,0.0,15.0,-0.999993,1.4e-05,1930;328;1947;1813;1785;322;287;1792;1200;1306
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw115_pitch+065,115.0,65.0,295.0,5.0,180.0,60.0,-0.999979,2.8e-05,66;108;189;175;886;1208;909;1773;1165;625
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw010_pitch-080,10.0,-80.0,15.0,65.0,5.0,145.0,-1.0,0.0,745;1404;700;454;1871;116;1390;1395;951;1186
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw130_pitch+030,130.0,30.0,130.0,70.0,0.0,40.0,-0.999983,7.1e-05,1528;1299;661;1532;1254;292;2007;475;397;1162
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw215_pitch-045,215.0,-45.0,215.0,-5.0,0.0,40.0,-0.999991,2e-06,182;1301;1049;1890;1140;1670;1406;1374;1037;1787
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw120_pitch-030,120.0,-30.0,270.0,-25.0,150.0,5.0,-0.999999,2e-06,1732;1633;86;1996;1326;1749;1334;849;1678;729
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw005_pitch+055,5.0,55.0,15.0,80.0,10.0,25.0,-1.0,1e-06,1871;745;700;1404;116;454;1344;1390;951;572
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw125_pitch+035,125.0,35.0,125.0,-5.0,0.0,40.0,-0.999992,3e-06,1916;634;1297;239;1789;810;967;110;1264;441
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw260_pitch+035,260.0,35.0,260.0,-40.0,0.0,75.0,-1.0,4e-06,1809;1100;1645;1779;1707;1136;1849;871;1086;1535
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw200_pitch+010,200.0,10.0,195.0,0.0,5.0,10.0,-0.999994,1e-06,1418;246;840;1771;790;1607;598;69;914;1375
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw275_pitch+020,275.0,20.0,275.0,-45.0,0.0,65.0,-0.999995,1e-06,1326;1996;2037;1974;821;1749;916;1334;729;1732
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw180_pitch-070,180.0,-70.0,185.0,-85.0,5.0,15.0,-0.999998,0.0,1082;1114;362;1450;36;1260;1985;720;1188;1966
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw055_pitch+070,55.0,70.0,55.0,-30.0,0.0,100.0,-0.999996,3e-06,419;1710;1683;1469;181;1153;1868;1193;716;1218
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw065_pitch-075,65.0,-75.0,235.0,75.0,170.0,150.0,-0.999972,0.000422,1394;1511;238;208;487;702;77;941;1584;935
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw010_pitch-045,10.0,-45.0,10.0,-35.0,0.0,10.0,-1.0,1e-06,1325;1428;1690;1040;1853;2108;1463;1708;561;626
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw270_pitch+070,270.0,70.0,100.0,-25.0,170.0,95.0,-0.99997,3e-06,1334;1569;1749;1678;1732;608;1633;1996;1685;86
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw325_pitch+090,325.0,90.0,160.0,20.0,165.0,70.0,-0.999945,7.5e-05,955;1288;511;983;1709;1481;1756;530;413;2097
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw150_pitch+055,150.0,55.0,150.0,65.0,0.0,10.0,-0.999963,8.3e-05,1007;839;740;1712;137;488;739;1412;1115;1865
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw205_pitch+045,205.0,45.0,25.0,45.0,180.0,0.0,-0.999999,0.0,1905;1307;979;944;198;429;1139;1396;1609;1229
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw130_pitch-060,130.0,-60.0,130.0,0.0,0.0,60.0,-0.999989,3.7e-05,1470;952;1021;475;911;1608;1723;461;1956;1507
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw280_pitch+055,280.0,55.0,270.0,-40.0,10.0,95.0,-0.999997,5e-06,1727;1158;373;982;683;1339;1919;1755;2041;1553
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw175_pitch-035,175.0,-35.0,305.0,-85.0,130.0,50.0,-0.999999,3e-06,971;1268;234;279;304;927;283;1786;82;1590
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw105_pitch+075,105.0,75.0,105.0,-40.0,0.0,115.0,-0.999997,2e-06,1634;1121;942;857;699;565;1992;1700;1870;1495
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw340_pitch+075,340.0,75.0,320.0,90.0,20.0,15.0,-0.999969,6e-05,954;1248;166;101;536;1750;859;1917;1924;1816
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw305_pitch+010,305.0,10.0,305.0,-50.0,0.0,60.0,-0.99999,9e-06,318;2102;792;888;110;2028;1474;331;93;176
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw240_pitch-015,240.0,-15.0,235.0,-15.0,5.0,0.0,-0.999972,0.000236,238;1394;1584;208;1511;711;702;44;487;1718
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw220_pitch-030,220.0,-30.0,35.0,-90.0,175.0,60.0,-0.999982,1.2e-05,71;575;388;1588;940;563;772;348;743;1191
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw165_pitch+060,165.0,60.0,135.0,-55.0,30.0,115.0,-0.999934,4.6e-05,667;440;776;431;416;1177;1892;1936;2039;1529
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw040_pitch-065,40.0,-65.0,220.0,-40.0,180.0,25.0,-0.999986,7e-06,563;940;1191;852;575;1351;71;989;1098;1150
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw305_pitch+015,305.0,15.0,305.0,-45.0,0.0,60.0,-0.999965,2.7e-05,1888;864;1951;2009;1975;1102;1281;1803;1533;144
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw335_pitch-050,335.0,-50.0,335.0,-55.0,0.0,5.0,-0.999628,1.5e-05,1661;1676;900;1072;1632;974;1726;885;556;61
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw330_pitch-090,330.0,-90.0,330.0,-25.0,0.0,65.0,-0.999679,0.000553,25;1012;2020;1554;130;177;1393;1078;2016;550
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw275_pitch-015,275.0,-15.0,195.0,-30.0,80.0,15.0,-0.999999,0.0,1069;1847;59;710;1673;1506;1097;770;1127;1701
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw045_pitch-050,45.0,-50.0,260.0,30.0,145.0,80.0,-0.999999,0.0,1611;125;1831;146;1136;1233;1062;1559;1535;1413
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw105_pitch-085,105.0,-85.0,300.0,75.0,165.0,160.0,-0.999999,6e-06,1794;1484;781;1564;1811;254;1758;1498;401;1337
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw300_pitch+070,300.0,70.0,15.0,0.0,75.0,70.0,-0.999999,0.0,685;49;1722;794;308;269;217;1091;709;31
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw290_pitch+005,290.0,5.0,110.0,0.0,180.0,5.0,-0.999987,8e-06,1166;543;1298;1257;206;643;1289;75;904;998
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw355_pitch+045,355.0,45.0,355.0,65.0,0.0,20.0,-0.999999,1.7e-05,1944;29;779;157;1735;562;158;1671;357;912
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw085_pitch+000,85.0,0.0,215.0,40.0,130.0,40.0,-0.999981,4e-06,100;407;876;1238;467;1422;1365;247;1960;751
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw090_pitch+015,90.0,15.0,290.0,45.0,160.0,30.0,-0.999997,2e-06,1996;1326;1749;1334;1732;2037;1974;821;86;1633
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw155_pitch-035,155.0,-35.0,145.0,-45.0,10.0,10.0,-0.999969,1e-06,641;1896;907;472;867;1304;423;1067;1772;68
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw000_pitch-035,0.0,-35.0,10.0,35.0,10.0,70.0,-0.999999,1e-06,999;1667;1058;1997;139;1968;216;1526;755;354
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw215_pitch-075,215.0,-75.0,215.0,-50.0,0.0,25.0,-0.999999,2e-06,1076;243;2027;1753;1952;1406;1129;344;1597;145
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw090_pitch+085,90.0,85.0,270.0,-40.0,180.0,125.0,-0.999991,8e-06,1727;683;1158;1339;1755;373;2041;1553;982;330
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw285_pitch-035,285.0,-35.0,110.0,85.0,175.0,120.0,-1.0,1e-06,666;1795;264;1644;1571;88;1336;969;655;1426
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw135_pitch-010,135.0,-10.0,165.0,40.0,30.0,50.0,-0.999968,2.4e-05,135;765;816;987;1529;1950;1177;416;431;425
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw140_pitch-015,140.0,-15.0,335.0,-25.0,165.0,10.0,-0.999893,3.1e-05,28;988;1009;2036;545;1783;1717;589;1477;1897
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw270_pitch+000,270.0,0.0,115.0,60.0,155.0,60.0,-0.999942,2.6e-05,1359;1183;909;1022;189;1208;1773;593;108;422
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw245_pitch+065,245.0,65.0,245.0,-55.0,0.0,120.0,-0.99998,1e-05,1335;555;990;1527;287;1200;1785;322;1930;1656
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw270_pitch-050,270.0,-50.0,270.0,20.0,0.0,70.0,-0.999999,1e-06,1158;1727;982;373;1339;683;1919;2041;1755;1553
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw180_pitch-090,180.0,-90.0,295.0,-60.0,115.0,30.0,-0.999993,3e-06,808;547;332;691;1617;358;1343;510;503;612
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw085_pitch-025,85.0,-25.0,85.0,-40.0,0.0,15.0,-0.999968,1.6e-05,1538;946;992;1926;777;1846;732;827;1492;63
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw355_pitch-045,355.0,-45.0,355.0,90.0,0.0,135.0,-0.999996,1e-06,92;1889;673;1030;858;1981;212;1866;357;1671
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw000_pitch+045,0.0,45.0,15.0,90.0,15.0,45.0,-0.999998,1e-06,823;709;217;269;1091;972;884;31;308;1445
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw050_pitch-055,50.0,-55.0,50.0,-60.0,0.0,5.0,-0.999986,2e-06,931;1284;1642;1064;621;1434;1485;644;1051;448
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw120_pitch+070,120.0,70.0,35.0,-15.0,85.0,85.0,-0.999986,1.2e-05,617;450;341;196;309;1881;1367;1042;1778;1267
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw210_pitch+080,210.0,80.0,210.0,-55.0,0.0,135.0,-1.0,2e-06,1879;1505;374;449;347;1427;319;1330;789;51
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw050_pitch-005,50.0,-5.0,135.0,5.0,85.0,10.0,-0.99996,2.9e-05,1901;1695;1031;435;1873;8;882;1994;1296;1401
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw070_pitch-085,70.0,-85.0,70.0,-80.0,0.0,5.0,-0.999096,0.000169,1908;1401;1935;1092;1901;1994;213;1816;937;1031
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw170_pitch-065,170.0,-65.0,350.0,-75.0,180.0,10.0,-0.999981,0.000101,1020;1681;117;54;1579;1231;434;202;405;1372
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw200_pitch+000,200.0,0.0,195.0,5.0,5.0,5.0,-1.0,3e-06,381;1776;178;1604;1548;464;240;168;463;280
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw180_pitch-040,180.0,-40.0,195.0,-75.0,15.0,35.0,-0.999999,1e-06,187;1189;949;532;1574;960;1041;813;1402;1147
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw150_pitch+010,150.0,10.0,150.0,15.0,0.0,5.0,-0.999828,0.003063,501;607;376;1657;336;542;111;1605;835;1130
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw330_pitch+055,330.0,55.0,330.0,30.0,0.0,25.0,-0.999868,4.2e-05,1061;1661;924;61;974;1190;1706;760;694;180
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw150_pitch+085,150.0,85.0,145.0,80.0,5.0,5.0,-0.999391,0.001181,599;1175;549;1412;1386;2087;120;1638;897;1361
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw100_pitch+045,100.0,45.0,90.0,-15.0,10.0,60.0,-0.999999,1.5e-05,1088;1825;1593;353;282;330;744;1553;2041;382
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw090_pitch+025,90.0,25.0,90.0,80.0,0.0,55.0,-0.999991,0.0,1303;1887;382;230;500;1594;1181;1088;1825;1593
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw065_pitch+070,65.0,70.0,235.0,-35.0,170.0,105.0,-0.999973,2.4e-05,1005;329;41;1536;1934;236;2003;446;711;705
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw180_pitch+090,180.0,90.0,305.0,75.0,125.0,15.0,-0.999998,3.9e-05,256;1308;515;184;1118;1665;1856;1837;384;1188
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw065_pitch-090,65.0,-90.0,240.0,85.0,175.0,175.0,-0.999846,0.000128,1814;95;1848;1603;1157;1763;1323;2005;1650;1984
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw280_pitch+065,280.0,65.0,10.0,-60.0,90.0,125.0,-0.999999,0.0,421;1310;985;1739;1258;978;647;154;1182;1691
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw280_pitch+080,280.0,80.0,280.0,-10.0,0.0,90.0,-0.999994,2e-06,637;455;587;878;977;805;277;1455;1436;1266
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw040_pitch+090,40.0,90.0,220.0,15.0,180.0,75.0,-0.999999,8e-06,584;899;1184;950;531;1558;215;901;1170;862
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw035_pitch+080,35.0,80.0,215.0,-30.0,180.0,110.0,-0.999998,4e-06,1597;624;1753;1592;1744;872;619;1129;1241;1725
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw005_pitch+090,5.0,90.0,5.0,25.0,0.0,65.0,-1.0,0.0,1015;985;1691;477;421;834;1310;1270;1903;1689
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw345_pitch-040,345.0,-40.0,345.0,-30.0,0.0,10.0,-0.999982,0.000124,574;1568;1829;704;12;1438;267;1131;687;1503
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw035_pitch+025,35.0,25.0,35.0,-25.0,0.0,50.0,-0.999992,6e-06,860;1046;1042;1267;1384;915;341;309;1367;743
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw115_pitch+015,115.0,15.0,105.0,-80.0,10.0,95.0,-0.999997,1.1e-05,2072;523;1398;498;393;1586;1408;801;798;1060
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw115_pitch-025,115.0,-25.0,275.0,85.0,160.0,110.0,-0.999999,1e-06,1795;666;264;1571;88;1644;1426;742;969;1336
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw220_pitch+065,220.0,65.0,225.0,-25.0,5.0,90.0,-0.999986,3e-06,355;1501;248;640;1479;1826;1898;718;281;1849
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw330_pitch+040,330.0,40.0,325.0,-60.0,5.0,100.0,-0.999942,4e-06,694;1190;609;61;1706;1061;924;1661;1362;900
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw170_pitch+050,170.0,50.0,170.0,55.0,0.0,5.0,-0.999982,7e-06,877;52;2033;1499;995;1705;2058;0;109;160
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw170_pitch+000,170.0,0.0,170.0,30.0,0.0,30.0,-0.999984,4e-06,315;444;466;1774;1491;1275;595;1440;1499;1080
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw045_pitch-005,45.0,-5.0,45.0,5.0,0.0,10.0,-0.999999,2e-06,1482;387;1420;1933;327;1389;20;1399;1857;150
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw140_pitch+020,140.0,20.0,335.0,-15.0,165.0,35.0,-0.999903,0.000105,1684;1089;1827;1989;1244;237;1939;560;521;2018
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw190_pitch-065,190.0,-65.0,185.0,65.0,5.0,130.0,-0.999999,1e-06,314;1419;345;1161;1631;535;1104;186;917;1654
G3,degraded-mild,test,cosine,matched-degraded,G3_yaw335_pitch-060,335.0,-60.0,335.0,-55.0,0.0,5.0,-0.999891,0.000206,1661;900;974;61;1676;609;1072;180;556;1190
